1995-01-26 00:00:00,22.261
1995-02-21 00:00:00,21.968
1995-02-22 00:00:00,21.704
1995-02-27 00:00:00,21.467
1995-03-17 00:00:00,21.253
1995-03-20 00:00:00,21.061
1995-03-21 00:00:00,20.888
1995-03-22 00:00:00,20.732
1995-04-04 00:00:00,20.559
1995-04-11 00:00:00,20.416
1995-04-12 00:00:00,20.287
1995-04-13 00:00:00,20.171
1995-04-14 00:00:00,20.067
1995-04-24 00:00:00,19.894
1995-05-01 00:00:00,19.551
1995-05-11 00:00:00,19.276
1995-05-12 00:00:00,19.028
1995-05-15 00:00:00,18.806
1995-05-19 00:00:00,18.598
1995-05-22 00:00:00,18.411
1995-05-23 00:00:00,18.243
1995-05-24 00:00:00,18.092
1995-06-01 00:00:00,17.816
1995-06-02 00:00:00,17.567
1995-06-05 00:00:00,17.343
1995-06-06 00:00:00,17.142
1995-06-07 00:00:00,16.961
1995-06-08 00:00:00,16.798
1995-06-09 00:00:00,16.651
1995-06-12 00:00:00,16.519
1995-06-13 00:00:00,16.4
1995-06-14 00:00:00,16.293
1995-06-15 00:00:00,16.197
1995-06-16 00:00:00,16.11
1995-06-19 00:00:00,16.032
1995-06-20 00:00:00,15.962
1995-06-21 00:00:00,15.899
1995-06-22 00:00:00,15.842
1995-06-23 00:00:00,15.791
1995-06-26 00:00:00,15.745
1995-06-27 00:00:00,15.703
1995-06-28 00:00:00,15.666
1995-06-29 00:00:00,15.632
1995-06-30 00:00:00,15.602
1995-07-03 00:00:00,15.575
1995-07-04 00:00:00,15.55
1995-07-05 00:00:00,15.528
1995-07-06 00:00:00,15.508
1995-07-07 00:00:00,15.491
1995-07-10 00:00:00,15.475
1995-07-11 00:00:00,15.46
1995-07-12 00:00:00,15.447
1995-07-13 00:00:00,15.435
1995-07-14 00:00:00,15.425
1995-07-17 00:00:00,15.415
1995-07-18 00:00:00,15.407
1995-07-19 00:00:00,15.399
1995-07-20 00:00:00,15.392
1995-07-21 00:00:00,15.386
1995-07-24 00:00:00,15.38
1995-07-25 00:00:00,15.375
1995-07-26 00:00:00,15.371
1995-07-27 00:00:00,15.367
1995-07-28 00:00:00,15.363
1995-07-31 00:00:00,15.36
1995-08-01 00:00:00,15.357
1995-08-02 00:00:00,15.354
1995-08-03 00:00:00,15.352
1995-08-04 00:00:00,15.35
1995-08-07 00:00:00,15.348
1995-08-08 00:00:00,15.346
1995-08-09 00:00:00,15.344
1995-08-10 00:00:00,15.343
1995-08-11 00:00:00,15.342
1995-08-14 00:00:00,15.34
1995-08-15 00:00:00,15.339
1995-08-16 00:00:00,15.338
1995-08-17 00:00:00,15.338
1995-08-18 00:00:00,15.337
1995-08-21 00:00:00,15.336
1995-08-22 00:00:00,15.336
1995-08-23 00:00:00,15.335
1995-08-24 00:00:00,15.334
1995-08-25 00:00:00,15.334
1995-08-28 00:00:00,15.334
1995-08-29 00:00:00,15.333
1995-08-30 00:00:00,15.333
1995-08-31 00:00:00,15.333
1995-09-01 00:00:00,15.332
1995-09-04 00:00:00,15.332
1995-09-05 00:00:00,15.332
1995-09-06 00:00:00,15.332
1995-09-07 00:00:00,15.332
1995-09-08 00:00:00,15.331
1995-09-11 00:00:00,15.331
1995-09-12 00:00:00,15.331
1995-09-13 00:00:00,15.331
1995-09-14 00:00:00,15.331
1995-09-15 00:00:00,15.331
1995-09-18 00:00:00,15.331
1995-09-19 00:00:00,15.331
1995-09-20 00:00:00,15.331
1995-09-21 00:00:00,15.331
1995-09-22 00:00:00,15.33
1995-09-25 00:00:00,15.33
1995-09-26 00:00:00,15.33
1995-09-27 00:00:00,15.33
1995-09-28 00:00:00,15.33
1995-09-29 00:00:00,15.33
1995-10-02 00:00:00,15.33
1995-10-03 00:00:00,15.33
1995-10-04 00:00:00,15.33
1995-10-05 00:00:00,15.33
1995-10-06 00:00:00,15.33
1995-10-09 00:00:00,15.33
1995-10-10 00:00:00,15.33
1995-10-11 00:00:00,15.33
1995-10-12 00:00:00,15.33
1995-10-13 00:00:00,15.33
1995-10-16 00:00:00,15.33
1995-10-17 00:00:00,15.33
1995-10-18 00:00:00,15.33
1995-10-19 00:00:00,15.33
1995-10-20 00:00:00,15.33
1995-10-23 00:00:00,15.33
1995-10-24 00:00:00,15.33
1995-10-25 00:00:00,15.33
1995-10-26 00:00:00,15.33
1995-10-27 00:00:00,15.33
1995-10-30 00:00:00,15.33
1995-10-31 00:00:00,15.33
1995-11-01 00:00:00,15.33
1995-11-02 00:00:00,15.33
1995-11-03 00:00:00,15.33
1995-11-06 00:00:00,15.33
1995-11-07 00:00:00,15.33
1995-11-08 00:00:00,15.33
1995-11-09 00:00:00,15.33
1995-11-10 00:00:00,15.33
1995-11-13 00:00:00,15.33
1995-11-14 00:00:00,15.33
1995-11-15 00:00:00,15.33
1995-11-16 00:00:00,15.33
1995-11-17 00:00:00,15.33
1995-11-20 00:00:00,15.33
